dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,label
8e-06,cpnx,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
0.023329,tcp,smtp,FIN,52,40,37268,3276,3900.724266,31,29,12534442.0,1095632.0,0.45976,0.58418,Normal
0.873482,tcp,-,FIN,14,8,8854,354,24.041709,254,252,75303.21094,2839.211426,65.553617,113.386,Attack
0.202553,tcp,-,FIN,10,6,852,268,74.05469,254,252,30293.30469,8847.067383,20.612778,37.213801,Attack
3e-06,fire,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.018001,tcp,-,FIN,16,18,1540,1644,1833.231542,31,29,641742.125,690183.875,1.178733,1.028941,Normal
0.356279,tcp,-,FIN,10,6,2322,268,42.101838,254,252,46929.51563,5029.766113,36.815889,57.064,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.8,0.0,Normal
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.858295,tcp,-,FIN,12,10,1894,844,24.467111,254,252,16190.23731,7083.811523,76.680361,90.528664,Attack
1.008976,tcp,-,FIN,10,6,534,268,14.866558,254,252,3813.767578,1776.058105,112.008333,182.788203,Normal
8e-06,ptp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
0.006157,tcp,-,FIN,22,24,1958,2308,7308.754164,31,29,2428455.5,2874127.0,0.277143,0.252955,Normal
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
5e-06,udp,-,INT,2,0,1504,0,200000.0051,254,0,1203200000.0,0.0,0.005,0.0,Attack
1.8e-05,udp,-,INT,2,0,2962,0,55555.55359,254,0,658222208.0,0.0,0.018,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.860594,tcp,-,FIN,12,10,1002,820,24.401751,254,252,8542.936523,6860.37793,78.23582,90.038555,Attack
1e-05,iso-tp4,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.482111,tcp,http,FIN,10,8,820,1420,35.261589,62,252,12246.14258,20625.95508,53.567889,51.24057,Attack
0.04729,tcp,ftp-data,FIN,6,8,320,1888,274.89955,31,29,45168.10938,279467.125,9.395,6.687714,Normal
3e-06,sat-mon,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.920688,tcp,http,FIN,10,8,828,1968,18.464453,62,252,6482.109375,14962.72363,102.286222,120.367289,Attack
0.046931,tcp,ftp-data,FIN,6,8,320,1946,277.002416,31,29,45513.62891,290298.5313,9.3216,6.616857,Normal
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0.009,0.0,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
16.175554,tcp,-,REQ,4,0,180,0,0.185465,254,0,66.767418,0.0,5391.8515,0.0,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.673948,tcp,-,FIN,10,8,534,354,25.224498,254,252,5709.639648,3679.809082,70.955111,86.106289,Normal
1.582803,tcp,http,FIN,10,8,998,354,10.74044,254,252,4543.837891,1566.840576,172.617222,215.418859,Attack
0.292872,tcp,-,FIN,10,6,1612,268,51.216912,254,252,39635.0625,6118.713867,29.910778,51.605801,Attack
0.000968,udp,dns,CON,2,2,146,178,3099.173623,31,29,603305.8125,735537.1875,0.001,0.007,Normal
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
1.265931,tcp,-,FIN,10,8,534,354,13.428852,254,252,3039.660156,1959.032471,136.871111,171.078,Normal
4.537207,tcp,-,FIN,238,438,13662,548216,148.769933,31,29,23988.32422,964408.25,19.143047,10.381534,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
5.948685,tcp,smtp,FIN,312,62,382980,3724,62.702932,62,252,513394.7813,4927.475586,19.127605,96.479406,Attack
4.546167,tcp,-,FIN,250,48,334747,2074,65.329762,254,252,586707.875,3574.0,18.170318,93.965469,Attack
2.514314,tcp,-,FIN,10,8,1122,354,6.761288,254,252,3213.600342,986.352539,276.056222,340.545844,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1.5e-05,udp,-,INT,2,0,104,0,66666.66835,254,0,27733334.0,0.0,0.015,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
9e-06,udp,-,INT,2,0,242,0,111111.1072,254,0,107555552.0,0.0,0.009,0.0,Attack
0.18884,tcp,-,FIN,10,6,1640,268,79.432323,254,252,62529.125,9489.514648,19.451444,36.589602,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1e-06,scps,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0.001,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.68,0.0,Normal
0.272337,tcp,http,FIN,10,6,888,268,55.07882,254,252,23500.29688,6580.083008,27.166556,49.738602,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.484843,tcp,http,FIN,10,8,796,1262,35.062898,62,252,11830.63379,18232.70703,53.871444,56.73043,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
0.253369,udp,-,CON,4,4,568,320,27.627689,31,29,13450.73731,7577.880371,79.681664,79.308336,Normal
2.177588,tcp,-,FIN,10,8,2530,354,7.806803,254,252,8365.21875,1138.874756,235.287778,301.286844,Attack
0.677625,tcp,-,FIN,10,8,564,354,25.087622,254,252,5997.41748,3659.841309,74.858556,93.71943,Attack
0.256166,tcp,-,CON,6,2,978,86,27.32603,62,252,25452.24414,1342.87915,51.2332,0.007,Normal
0.015438,tcp,-,FIN,16,18,1540,1644,2137.582624,31,29,748283.5,804767.5,1.0074,0.880412,Normal
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0.005,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
0.313819,tcp,-,FIN,10,6,540,268,47.798254,254,252,12389.30762,5710.29834,9015.4269,15025.812,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
5e-06,udp,-,INT,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0.005,0.0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
0.269572,tcp,http,FIN,10,6,996,268,55.643763,254,252,26619.97656,6647.574707,25.692,45.970199,Attack
9.427478,tcp,http,FIN,10,10,802,1248,2.015385,62,252,612.677124,953.807617,1047.388778,1035.52125,Attack
3e-06,zero,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.00107,udp,dns,CON,2,2,146,178,2803.738322,31,29,545794.375,665420.5625,0.009,0.007,Normal
9e-06,udp,-,INT,2,0,152,0,111111.1072,254,0,67555552.0,0.0,0.009,0.0,Attack
0.451851,tcp,-,FIN,10,6,2516,268,33.196783,254,252,40101.71484,3965.908936,48.228,75.952,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
0.460982,tcp,-,FIN,10,6,636,268,32.539232,254,252,9943.989258,3887.353516,51.220222,80.329797,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
1e-05,udp,dns,INT,2,0,408,0,100000.0025,254,0,163200000.0,0.0,0.01,0.0,Attack
1.284291,tcp,-,FIN,60,16,68199,698,58.397979,254,252,417743.3125,4080.072021,21.767643,79.973336,Attack
1e-06,3pc,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0.001,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.224462,tcp,-,FIN,14,8,1088,738,17.150389,254,252,6605.349609,4220.628906,94.189385,168.095578,Attack
59.400505,ospf,-,REQ,64,0,17408,0,1.060597,254,0,2307.859131,0.0,954.815563,0.0,Attack
1.874009,tcp,ftp,FIN,22,22,1170,1648,22.945461,62,252,4768.386719,6719.284668,89.190045,84.639238,Attack
1.508864,tcp,-,FIN,10,8,564,354,11.266754,254,252,2693.416992,1643.620605,165.496778,199.133422,Attack
51.983376,udp,dns,REQ,60,0,16260,0,1.134978,254,0,2460.632812,0.0,884.782938,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.684,0.0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.120035,ospf,-,INT,28,0,3024,0,24.106388,254,0,20827.91992,0.0,41.482777,0.0,Attack
1.138007,tcp,http,FIN,10,10,828,1370,16.695854,62,252,5244.255859,8667.78418,126.445222,115.492,Attack
3.415787,tcp,ssh,FIN,230,238,24344,29556,136.718127,31,29,56769.34766,68931.69531,14.9161,14.407422,Normal
0.704585,tcp,ftp,FIN,12,12,576,682,32.643328,254,252,5995.018066,7107.72998,64.053183,50.05309,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.712,0.0,Normal
0.016668,tcp,-,FIN,48,50,2974,30506,5819.534672,31,29,1398128.25,14348933.0,0.34734,0.328082,Normal
3.4e-05,unas,-,INT,2,0,200,0,29411.76419,254,0,23529412.0,0.0,0.034,0.0,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
5e-06,ipnip,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0.005,0.0,Attack
0.919244,tcp,-,FIN,10,6,3252,268,16.317757,254,252,25473.10547,1949.427979,100.397333,176.523797,Attack
4e-06,mfe-nsp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.609942,tcp,-,FIN,10,6,618,268,24.592501,254,252,7305.612305,2937.984131,64.149111,103.893,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.001062,udp,dns,CON,2,2,146,178,2824.858614,31,29,549905.8125,670433.125,0.008,0.007,Normal
6.484089,ospf,-,INT,82,0,5248,0,12.492117,254,0,6395.964355,0.0,80.050484,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
39.977917,ospf,-,REQ,58,0,6264,0,1.425787,254,0,1231.880127,0.0,737.4435,0.0,Attack
0.286923,tcp,-,FIN,10,6,3082,268,52.278836,254,252,77344.79688,6245.578125,29.304333,42.27,Attack
0.026028,tcp,-,FIN,64,66,3806,51808,4956.201049,31,29,1151682.75,15682803.0,0.407254,0.396828,Normal
0.89747,tcp,http,FIN,10,10,816,1304,21.170624,62,252,6551.750977,10464.97363,99.718889,85.550109,Normal
9e-06,udp,-,INT,2,0,520,0,111111.1072,254,0,231111104.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
0.001039,udp,dns,CON,2,2,146,178,2887.391736,31,29,562078.9375,685274.3125,0.009,0.007,Normal
19.476858,tcp,smtp,FIN,1686,268,2198379,12518,100.272846,254,252,902435.5,5122.797363,11.586472,72.942484,Attack
0.960654,tcp,ftp,FIN,12,12,632,682,23.942022,254,252,4830.042969,5213.115234,87.332179,81.610727,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
7e-06,udp,-,INT,2,0,214,0,142857.1409,254,0,122285712.0,0.0,0.007,0.0,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.026913,tcp,smtp,FIN,52,42,37152,3380,3455.579053,31,29,10831345.0,980938.5625,0.542388,0.644829,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.326191,udp,-,CON,4,4,568,304,21.459819,31,29,10447.86621,5591.815918,91.676664,94.948,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
2.869354,tcp,-,CON,6,2,978,86,2.439573,62,252,2272.288574,119.887611,573.8708,0.006,Normal
0.004586,udp,-,CON,4,4,568,312,1526.38465,31,29,743131.25,408198.875,1.232,1.013,Normal
0.946291,tcp,-,FIN,10,6,534,268,15.85136,254,252,4066.402344,1893.709229,102.092667,171.989406,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.001613,udp,-,CON,4,4,520,304,4339.739771,31,29,1934284.0,1130812.25,0.414,0.200333,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.632,0.0,Normal
1.207956,tcp,http,FIN,14,18,1684,10168,25.663187,31,29,10357.99316,63604.96875,92.893541,71.023588,Normal
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0.01,0.0,Attack
0.229561,tcp,http,FIN,10,8,946,1024,74.05439,62,252,29691.45508,31224.81641,25.506778,30.892143,Attack
0.001012,udp,dns,CON,2,2,146,178,2964.426812,31,29,577075.0625,703557.3125,0.001,0.004,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
4e-06,stp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0.011,0.0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.245087,udp,-,CON,4,4,544,304,28.561287,31,29,13317.71973,7442.255371,72.995664,11.008333,Normal
1e-06,sep,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0.001,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.116747,tcp,-,FIN,122,126,7818,15800,221.178114,31,29,55547.04688,112290.4297,9.226586,8.929352,Normal
2.075285,tcp,ftp-data,FIN,8,10,364,3754,8.191646,62,252,1229.710693,13025.68066,296.469286,219.912111,Attack
0.569347,tcp,-,FIN,10,6,1526,268,26.345971,254,252,19306.32813,3147.465332,63.260778,103.640797,Attack
0.502146,tcp,-,FIN,10,6,2516,268,29.87179,254,252,36085.12109,3568.683105,53.198778,75.023,Attack
0.001056,udp,dns,CON,2,2,146,178,2840.909069,31,29,553030.3125,674242.4375,0.009,0.007,Normal
0.19284,tcp,-,FIN,10,6,634,268,77.784694,254,252,23688.03125,9292.677734,19.452556,36.689602,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
3e-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
6.630684,tcp,smtp,FIN,70,28,68744,2030,14.628959,62,252,81755.67188,2362.350586,96.081969,236.045031,Attack
0.28842,tcp,http,FIN,10,6,882,268,52.007491,254,252,22023.43945,6213.161621,32.046667,53.350801,Attack
0.022816,tcp,-,FIN,60,62,3614,45696,5303.295815,31,29,1246143.0,15764025.0,0.387845,0.371133,Normal
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0.01,0.0,Attack
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0.01,0.0,Attack
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
1.076795,tcp,-,FIN,226,438,13038,548216,615.716094,31,29,96441.75781,4063652.0,4.805754,2.468693,Normal
0.673205,tcp,-,CON,6,2,986,86,10.398021,62,252,9768.198242,510.988464,134.641,0.008,Normal
2.185657,tcp,ftp,FIN,24,22,1268,1620,20.588775,62,252,4450.835449,5662.370605,95.028568,102.425426,Attack
0.022856,tcp,-,FIN,52,54,3182,39076,4593.979536,31,29,1092404.625,13424221.0,0.45066,0.428885,Normal
4.551745,tcp,smtp,FIN,60,26,53288,2026,18.674157,62,252,92096.54688,3425.499512,78.475864,178.223125,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0.005,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
4.91964,tcp,ftp,FIN,24,24,1296,1704,9.553544,62,252,2019.659912,2655.47876,213.897386,209.216516,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
1.1e-05,udp,-,INT,2,0,1102,0,90909.0902,254,0,400727264.0,0.0,0.011,0.0,Attack
6.203117,tcp,smtp,FIN,340,70,425967,3816,65.934595,62,252,547744.0,4851.754395,18.350428,88.211539,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0.003,0.0,Attack
4.9e-05,prm,-,INT,2,0,200,0,20408.16393,254,0,16326531.0,0.0,0.049,0.0,Attack
0.561539,tcp,-,FIN,28,30,4656,3080,101.506753,31,29,63967.0625,42426.26172,20.787073,19.343482,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.023755,tcp,ftp,FIN,14,12,786,682,24.419906,254,252,5704.490234,4891.79541,78.671769,85.885273,Normal
8e-06,micp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
0.001101,udp,dns,CON,2,2,130,162,2724.795636,31,29,472297.9063,588555.875,0.009,0.007,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
3.2e-05,swipe,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0.0,0.0,Attack
0.046366,tcp,ftp-data,FIN,6,8,320,1826,280.377871,31,29,46068.24219,275719.2813,9.211,6.548429,Normal
54.801079,tcp,-,FIN,20,16,1892,708,0.638674,254,252,262.476593,96.932396,2884.218263,3648.0425,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0.0,0.0,Normal
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0.008,0.0,Attack
5.295671,tcp,-,FIN,30,46,3756,33520,14.162511,62,252,5485.234863,49537.82031,182.577213,115.658997,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
0.248224,tcp,-,FIN,18,6,13292,268,92.658242,254,252,404602.2813,7219.285645,13.054588,43.957801,Attack
0.004797,tcp,ftp-data,FIN,14,6,8928,320,3960.808862,31,29,13826975.0,445278.3125,0.369,0.8402,Normal
0.428302,tcp,-,FIN,14,10,1532,2348,53.700428,254,252,26579.37695,39486.15625,31.77,46.511891,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.273235,tcp,-,FIN,12,8,1154,1452,69.537213,254,252,30976.99805,37213.38672,24.839545,37.485145,Attack
1.497137,tcp,smtp,FIN,48,24,41602,2074,47.423851,62,252,217674.1406,10622.94238,31.853979,60.304914,Attack
0.000998,udp,dns,CON,2,2,146,178,3006.011927,31,29,585170.3125,713426.8125,0.009,0.007,Normal
0.109167,sctp,-,CON,4,2,536,440,45.801386,254,60,29459.45117,16122.08789,36.389,0.009,Attack
0.001112,udp,dns,CON,2,2,146,178,2697.841802,31,29,525179.875,640287.8125,0.008,0.007,Normal
0.890068,tcp,-,FIN,10,8,534,354,19.099664,254,252,4323.265137,2786.303955,90.477,120.02543,Normal
0.035137,udp,-,CON,4,4,528,304,199.220187,31,29,90161.36719,51911.08984,6.664333,7.675333,Normal
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.044015,tcp,smtp,FIN,54,42,37938,3380,2158.355032,31,29,6767874.5,599795.5,0.839538,1.062268,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.06976,tcp,-,FIN,48,50,2958,33044,1390.481608,31,29,332224.75,3713761.25,1.477638,1.413551,Normal
7e-06,tcp,-,REQ,2,0,90,0,142857.1409,254,0,51428572.0,0.0,0.007,0.0,Normal
1e-05,udp,-,INT,2,0,1694,0,100000.0025,254,0,677600000.0,0.0,0.01,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
0.329295,tcp,-,FIN,28,30,4256,3080,173.097066,31,29,99703.90625,72348.5,12.175889,11.337793,Normal
0.55405,tcp,http,FIN,10,8,876,1400,30.68315,254,252,11392.47266,17687.93359,61.561111,67.81957,Attack
0.004422,udp,-,CON,4,4,568,312,1582.994069,31,29,770692.0,423337.8438,1.180333,0.984333,Normal
0.176672,tcp,-,FIN,48,50,2958,33044,549.040039,31,29,131180.9531,1466401.0,3.752383,3.669292,Normal
0.001064,udp,dns,CON,2,2,146,178,2819.548997,31,29,548872.1875,669172.9375,0.01,0.007,Normal
6.693488,tcp,-,FIN,16,18,1272,2572,4.930165,31,29,1425.863403,2904.315186,446.209058,393.696125,Normal
0.004786,tcp,-,FIN,22,14,1470,1728,7312.996054,31,29,2346845.0,2682824.75,0.2393,0.308923,Normal
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
5e-06,argus,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0.005,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
1.005826,tcp,http,FIN,12,18,1580,10168,28.832025,31,29,11524.85645,76386.96875,91.405271,59.137173,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.00102,udp,dns,CON,2,2,146,178,2941.176566,31,29,572549.0625,698039.25,0.006,0.004,Normal
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
6e-06,larp,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
1.7e-05,udp,dns,INT,2,0,114,0,58823.52838,254,0,26823528.0,0.0,0.017,0.0,Attack
0.598027,tcp,-,FIN,10,6,588,268,25.08248,254,252,7089.980957,2996.520264,66.447444,108.853398,Normal
9e-06,gmtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
1.332305,tcp,ftp,FIN,14,12,694,682,18.764473,254,252,3872.987061,3758.89917,102.473002,105.760273,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0.01,0.0,Normal
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.515544,tcp,http,FIN,14,10,3010,2052,44.613069,254,252,43371.66016,28660.98828,38.374383,52.294,Attack
2.052657,tcp,-,FIN,12,10,1110,828,10.230643,254,252,3967.540771,2907.451416,184.259631,218.264109,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.01431,tcp,-,FIN,16,18,1540,1644,2306.07959,31,29,807267.625,868204.0,0.9334,0.814765,Normal
10.331972,tcp,-,FIN,452,858,25368,1094788,126.694109,31,29,19598.96875,846702.25,22.959246,12.05543,Normal
0.113211,tcp,-,FIN,22,24,2054,2478,397.487882,31,29,138573.1094,167828.2188,5.374905,4.898435,Normal
0.450468,tcp,http,FIN,10,8,794,2990,37.738529,62,252,12697.90527,46476.10938,50.052,53.13243,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.059953,tcp,-,FIN,90,92,5174,83812,3019.031555,31,29,682801.5,11062132.0,0.685414,0.660611,Normal
0.083091,tcp,-,FIN,22,24,1958,2308,541.574911,31,29,179947.2969,212971.3281,4.13615,3.590391,Normal
1.650434,tcp,smtp,FIN,24,20,4687,1728,26.053753,62,252,21773.66602,7959.118652,71.758,78.612266,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
